node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius time age type organ parent_node_id 
36047 36048 2082 1.1393 -1.2680 -51.6179 1.2975 -1.3158 -51.8055 0.0200 14.1436 6.1198 3 2 2082  
30496 30497 1713 -9.3308 -2.9497 -43.6820 -9.4938 -2.8996 -43.8649 0.0400 14.1439 11.7869 2 2 1713  
19075 19076 1033 -1.6584 -3.3094 -31.0592 -1.8398 -3.1462 -31.1136 0.0200 14.1441 9.3216 3 2 1033  
43215 43216 2707 6.2326 14.7610 -8.7093 6.1213 14.8615 -8.9093 0.0200 14.1444 6.9325 3 2 2707  
24848 24849 1367 3.5959 -5.2973 -36.5728 3.4828 -5.3277 -36.7937 0.0200 14.1446 8.1462 3 2 1367  
7615 7616 399 1.2342 -7.4028 -21.0870 1.3265 -7.2590 -21.2695 0.0200 14.1448 6.5744 3 2 399  
23069 23070 1263 -2.3180 0.3046 -37.5930 -2.5605 0.3391 -37.5430 0.0200 14.1453 6.7464 3 2 1263  
42314 42315 2653 -0.3630 8.5462 -14.9826 -0.3574 8.5784 -15.2305 0.0400 14.1455 13.2553 2 2 2653  
10457 10458 554 -5.0193 1.4056 -23.4594 -5.2561 1.4631 -23.5153 0.0200 14.1458 8.8641 3 2 554  
295 296 1 3.2483 -3.9141 -63.7930 3.2765 -3.8132 -64.0199 0.2000 14.1465 20.0000 1 2 1  
18599 18600 1006 -0.2094 6.2157 -27.2527 -0.1875 6.4141 -27.1022 0.0200 14.1470 8.4775 3 2 1006  
32763 32764 1856 3.8357 -7.1154 -46.4496 3.9764 -7.3132 -46.3899 0.0200 14.1473 6.5719 3 2 1856  
43898 43899 2762 2.7409 20.9592 -10.3095 2.5015 21.0135 -10.2625 0.0400 14.1479 6.1037 2 2 2762  
42737 42738 2679 0.8872 14.0909 -13.5848 0.8690 14.2374 -13.7196 0.0400 14.1488 12.0879 2 2 2679  
17071 17072 920 2.5043 -1.6793 -31.7959 2.3667 -1.4811 -31.8613 0.0200 14.1489 7.8474 3 2 920  
32971 33116 1879 -3.3532 -7.0497 -48.0860 -3.2310 -7.0729 -48.3029 0.0200 14.1490 5.9792 3 2 1879  
2030 2031 99 -0.7703 -6.6101 -11.1527 -0.7317 -6.7981 -10.9924 0.0200 14.1491 10.5937 3 2 99  
2780 2781 139 0.0641 -2.1070 -20.6387 0.2591 -2.0975 -20.7948 0.0200 14.1493 6.2570 3 2 139  
30200 30201 1692 -0.1926 -1.8643 -44.3546 -0.2117 -2.0519 -44.5187 0.0200 14.1499 8.4747 3 2 1692  
18118 18119 979 -1.6980 6.0848 -29.6775 -1.4702 6.1815 -29.6416 0.0200 14.1508 7.5821 3 2 979  
21857 21858 1195 -4.5786 -1.5271 -39.8847 -4.5755 -1.5128 -40.0842 0.0400 14.1509 14.6419 2 2 1195  
31999 32000 1807 2.4986 -6.6650 -44.7517 2.5688 -6.6211 -44.9876 0.0200 14.1511 8.1396 3 2 1807  
32019 32020 1808 1.8073 -6.7097 -40.1053 1.7326 -6.8787 -39.9369 0.0200 14.1511 8.1396 3 2 1808  
33752 33753 1922 2.1891 -7.6916 -48.6370 2.2769 -7.4580 -48.6520 0.0200 14.1515 6.1119 3 2 1922  
29515 29516 1649 1.7522 -1.8308 -43.9918 1.9094 -1.9838 -44.1116 0.0200 14.1521 6.5671 3 2 1649  
5589 5590 290 -4.9821 2.5715 -12.1170 -5.0054 2.8053 -12.0316 0.0200 14.1528 13.3365 3 2 290  
26621 26622 1472 1.6242 0.1392 -38.8219 1.5248 -0.0818 -38.8831 0.0200 14.1529 7.5800 3 2 1472  
30858 31041 1745 4.5501 0.0441 -42.9453 4.4610 0.2704 -43.0030 0.0200 14.1530 5.9752 3 2 1745  
5745 5746 298 -2.7955 -3.9089 -21.0346 -2.7001 -3.8960 -21.2653 0.0200 14.1531 9.3126 3 2 298  
10527 10528 558 -2.9069 -0.8283 -26.4477 -2.8076 -1.0161 -26.5796 0.0200 14.1533 6.5659 3 2 558  
15913 15914 855 -5.7331 -3.9852 -22.2092 -5.6414 -4.0065 -21.9776 0.0200 14.1538 10.5890 3 2 855  
29730 29731 1665 -6.6345 -4.7577 -46.1472 -6.6481 -4.7572 -46.3468 0.0400 14.1539 12.0829 2 2 1665  
24211 24212 1332 -9.8934 -4.3599 -36.2242 -9.9364 -4.3512 -36.4703 0.0400 14.1542 13.9491 2 2 1332  
15234 15235 818 -0.8690 -3.5285 -23.9894 -0.9456 -3.4003 -24.1898 0.0200 14.1546 13.3347 3 2 818  
15254 15255 819 1.1917 -7.1615 -22.7006 1.1379 -7.4049 -22.6816 0.0200 14.1546 13.3347 3 2 819  
31374 31375 1766 4.9272 -0.8573 -43.1982 5.0597 -0.9803 -43.3708 0.0200 14.1554 6.7362 3 2 1766  
42512 42513 2662 -2.7919 7.9122 -11.2828 -3.0046 7.8119 -11.1980 0.0200 14.1560 7.1210 3 2 2662  
41657 41658 2612 -8.9350 5.1868 -7.3920 -8.7730 5.2985 -7.5461 0.0200 14.1565 6.1069 3 2 2612  
32387 32388 1832 4.6393 -2.3396 -42.5741 4.8155 -2.2897 -42.4039 0.0200 14.1572 7.5757 3 2 1832  
16026 16027 861 -6.1002 -5.9988 -29.8186 -6.0783 -6.2175 -29.9378 0.0200 14.1573 7.5756 3 2 861  
26441 26442 1464 4.5279 2.7399 -41.7375 4.6197 2.7541 -41.9697 0.0400 14.1580 13.2428 2 2 1464  
13547 13548 726 -1.2202 1.3047 -32.4838 -1.2561 1.3326 -32.7297 0.0400 14.1582 16.7728 2 2 726  
25279 25280 1393 -0.0446 1.7753 -37.2796 -0.2507 1.8950 -37.3549 0.0200 14.1586 8.4659 3 2 1393  
30272 30273 1696 -1.3175 -0.3274 -44.9307 -1.1022 -0.2610 -45.0389 0.0200 14.1588 6.7329 3 2 1696  
42878 42879 2685 2.0317 10.4199 -11.0542 2.1544 10.2679 -11.2102 0.0200 14.1589 7.3357 3 2 2685  
14943 14944 801 2.4513 -0.4417 -28.5233 2.6494 -0.3318 -28.4176 0.0200 14.1592 7.8370 3 2 801  
33397 33398 1898 -1.6988 -8.3087 -47.4550 -1.8281 -8.5151 -47.5114 0.0200 14.1594 7.1176 3 2 1898  
13896 13897 743 -0.6617 1.2290 -29.2780 -0.4226 1.2915 -29.3154 0.0200 14.1595 6.3984 3 2 743  
19886 19887 1082 -1.2226 0.3069 -38.3254 -1.1553 0.3124 -38.5136 0.0400 14.1595 15.1866 2 2 1082  
2765 2766 138 -0.9189 -1.3713 -20.3188 -0.9961 -1.1886 -20.4709 0.0200 14.1599 6.9171 3 2 138  
32691 32692 1852 3.0875 -3.9793 -44.4861 3.1788 -3.8833 -44.2741 0.0200 14.1601 7.8362 3 2 1852  
32711 32712 1853 3.7355 -7.3065 -45.0406 3.8797 -7.5089 -45.0683 0.0200 14.1601 7.8362 3 2 1853  
19131 19132 1036 1.5449 -3.6340 -32.3089 1.6628 -3.4468 -32.1925 0.0200 14.1604 7.8359 3 2 1036  
21660 21661 1181 7.2478 -1.5854 -34.7831 7.4894 -1.5270 -34.7556 0.0200 14.1608 6.1026 3 2 1181  
5726 5727 297 -6.2529 -2.0264 -20.2541 -6.4071 -1.8947 -20.4004 0.0200 14.1610 9.8626 3 2 297  
18359 18360 995 -4.1693 7.9272 -31.8122 -4.2203 7.9188 -32.0568 0.0400 14.1613 15.5897 2 2 995  
23521 23522 1289 1.2571 -11.6007 -29.1610 1.5019 -11.6506 -29.1507 0.0200 14.1615 7.1156 3 2 1289  
41494 41495 2603 -6.2220 3.3423 0.4555 -6.2399 3.2260 0.6761 0.0200 14.1619 10.5809 3 2 2603  
21846 22145 1209 -3.9694 -1.6139 -37.3941 -4.1046 -1.8234 -37.3763 0.0200 14.1626 5.9657 3 2 1209  
21903 21904 1196 -4.6741 -2.0240 -27.5818 -4.8397 -2.0963 -27.4090 0.0200 14.1626 11.5938 3 2 1196  
21923 21924 1197 2.1747 -1.2617 -30.7928 2.4090 -1.2115 -30.7216 0.0200 14.1626 11.5938 3 2 1197  
24429 24430 1342 -8.5087 -5.6532 -32.4803 -8.5588 -5.8962 -32.4499 0.0200 14.1627 7.3319 3 2 1342  
38300 38301 2258 5.2453 -3.4206 -55.9113 5.4917 -3.3785 -55.9156 0.0400 14.1628 7.5328 2 2 2258  
8996 8997 476 -6.2695 -4.6194 -24.4646 -6.1586 -4.6702 -24.6828 0.0400 14.1631 17.7926 2 2 476  
25350 25351 1397 3.1871 0.1020 -39.2815 3.3587 -0.0733 -39.2337 0.0200 14.1632 6.5560 3 2 1397  
18652 18653 1009 -4.3441 6.5765 -28.9489 -4.5440 6.7164 -29.0035 0.0200 14.1634 6.9135 3 2 1009  
22503 22504 1230 -4.2520 1.2471 -32.7872 -4.2566 1.4962 -32.8079 0.0200 14.1637 9.3021 3 2 1230  
29871 29872 1671 -4.4651 -6.1938 -42.1692 -4.2431 -6.2688 -42.2564 0.0200 14.1640 7.3306 3 2 1671  
39479 39480 2363 3.5669 -4.8835 -61.0086 3.6761 -5.0506 -61.1591 0.0400 14.1641 6.3423 2 2 2363  
29133 29134 1625 -0.2691 -3.4033 -45.0370 -0.0462 -3.4961 -45.1018 0.0200 14.1642 6.2421 3 2 1625  
8746 8747 460 -1.3561 -10.0696 -21.5152 -1.1423 -10.1720 -21.5947 0.0200 14.1647 8.1260 3 2 460  
30115 30116 1689 -2.8892 -0.9452 -48.0639 -2.9209 -1.0323 -48.2961 0.0400 14.1650 11.9352 2 2 1689  
11656 11657 619 8.1359 -1.9801 -23.6184 7.9604 -1.8024 -23.6304 0.0200 14.1651 6.9119 3 2 619  
23750 23751 1305 3.0951 -6.4334 -41.8043 3.1112 -6.5875 -41.9307 0.0400 14.1657 14.0888 2 2 1305  
20474 20475 1114 -2.6514 -1.8546 -30.8762 -2.6065 -2.0034 -31.0720 0.0200 14.1658 11.5906 3 2 1114  
20144 20145 1094 -3.8593 -1.8782 -34.5869 -4.0810 -1.9926 -34.6025 0.0200 14.1662 7.5666 3 2 1094  
34610 34611 1981 1.8342 -6.5247 -48.5384 2.0802 -6.5020 -48.5002 0.0200 14.1668 6.9101 3 2 1981  
34629 34630 1982 1.7773 -6.9899 -48.7571 2.0022 -7.0476 -48.6644 0.0200 14.1668 6.9101 3 2 1982  
20662 20663 1124 -0.9567 5.2201 -31.7419 -0.9862 5.3483 -31.5293 0.0200 14.1668 6.9101 3 2 1124  
4615 4616 237 2.8083 2.7583 -21.0131 2.9585 2.9455 -21.0833 0.0200 14.1670 6.5522 3 2 237  
34265 34266 1959 -4.5208 -0.1913 -51.0337 -4.5888 0.0027 -51.1760 0.0400 14.1670 10.1142 2 2 1959  
11870 11871 633 -4.8885 -0.9658 -30.2052 -4.8449 -0.9859 -30.4506 0.0400 14.1671 17.1586 2 2 633  
25779 25780 1422 -0.9887 -7.2705 -39.6796 -1.0903 -7.1829 -39.8905 0.0200 14.1672 6.9098 3 2 1422  
13326 13327 711 3.0928 -8.8029 -25.3638 3.0471 -8.6152 -25.5226 0.0200 14.1672 7.1098 3 2 711  
21171 21172 1153 -0.0325 -7.5173 -34.2340 0.0365 -7.2847 -34.2943 0.0200 14.1672 6.2390 3 2 1153  
32422 32423 1834 4.8640 -1.8587 -43.9288 5.0510 -2.0107 -43.8622 0.0200 14.1677 6.7240 3 2 1834  
29531 29532 1650 1.5960 -1.1408 -44.7024 1.4374 -1.1806 -44.8915 0.0200 14.1677 6.0957 3 2 1650  
19875 20194 1097 -1.6556 -0.8289 -36.0784 -1.7817 -0.6131 -36.0766 0.0200 14.1679 5.9603 3 2 1097  
19688 19689 1068 -3.0438 2.3240 -33.4444 -3.2779 2.2992 -33.5285 0.0200 14.1682 6.0952 3 2 1068  
22522 22523 1231 -1.9363 -0.3476 -32.9619 -1.7879 -0.1467 -32.9521 0.0200 14.1683 8.8416 3 2 1231  
5800 5801 301 -2.0907 -0.7871 -22.4305 -2.0222 -0.6551 -22.6315 0.0200 14.1685 7.5644 3 2 301  
34567 34568 1980 1.3173 -8.7546 -52.2438 1.3451 -8.8672 -52.4653 0.0400 14.1685 9.9582 2 2 1980  
26639 26640 1473 3.4799 0.9397 -39.8221 3.5762 1.0211 -40.0380 0.0200 14.1685 7.1085 3 2 1473  
36241 36292 2100 1.8801 -1.8204 -52.4164 2.0028 -1.8917 -52.6222 0.0200 14.1687 5.9596 3 2 2100  
36241 36311 2101 1.8801 -1.8204 -52.4164 1.6535 -1.7163 -52.4355 0.0200 14.1687 5.9596 3 2 2101  
39019 39020 2320 1.8199 -4.1240 -59.7274 1.6617 -4.1172 -59.9209 0.0400 14.1688 6.8573 2 2 2320  
30991 30992 1742 3.9695 -0.2913 -40.9196 4.1194 -0.2084 -40.7375 0.0200 14.1688 7.3258 3 2 1742  
16996 16997 916 4.4801 -1.7329 -30.5156 4.5748 -1.6339 -30.7247 0.0200 14.1694 9.8542 3 2 916  
28729 28730 1600 5.5359 0.3927 -39.7625 5.7391 0.4418 -39.8997 0.0200 14.1699 6.3880 3 2 1600  
34051 34052 1942 -3.3331 -2.4773 -47.2954 -3.1410 -2.3364 -47.3713 0.0200 14.1702 6.3877 3 2 1942  
14977 14978 803 1.3307 -0.8078 -31.0794 1.5375 -0.8879 -31.1949 0.0200 14.1705 6.7212 3 2 803  
33944 34068 1943 -4.3690 -2.3711 -47.3182 -4.3934 -2.4407 -47.5570 0.0200 14.1710 5.9572 3 2 1943  
19094 19095 1034 1.4268 -3.0010 -32.0169 1.4045 -2.7603 -31.9533 0.0200 14.1713 8.8386 3 2 1034  
34866 34867 2001 4.2400 -4.5121 -52.8121 4.3749 -4.4874 -52.9577 0.0400 14.1718 9.8015 2 2 2001  
36508 36509 2118 -4.2954 -2.9191 -54.2794 -4.4822 -2.8061 -54.4011 0.0400 14.1722 8.8467 2 2 2118  
19525 19526 1059 -3.9583 -2.4358 -28.6708 -3.9012 -2.6674 -28.7458 0.0200 14.1736 10.5692 3 2 1059  
34360 34361 1963 -3.2527 -1.6321 -48.9629 -3.4706 -1.6137 -48.8417 0.0200 14.1740 6.2323 3 2 1963  
42726 42928 2688 0.8530 12.1947 -11.8531 0.8533 12.4343 -11.7816 0.0200 14.1745 5.9537 3 2 2688  
28696 28697 1598 3.9435 1.5857 -39.6566 3.8567 1.7396 -39.8335 0.0200 14.1747 7.3199 3 2 1598  
20552 20553 1118 3.8241 3.0699 -29.8466 4.0731 3.0833 -29.8283 0.0200 14.1747 9.8488 3 2 1118  
43429 43517 2728 5.0291 18.7661 -7.0855 5.2667 18.6887 -7.0774 0.0200 14.1756 5.9526 3 2 2728  
23553 23554 1291 -0.7132 -12.1339 -29.4529 -0.7795 -12.2070 -29.6826 0.0200 14.1766 6.0868 3 2 1291  
19181 19182 1039 -1.0971 -5.3469 -34.1483 -1.3256 -5.4444 -34.1763 0.0200 14.1767 6.2296 3 2 1039  
33736 33737 1921 2.8607 -7.4665 -47.8138 3.0809 -7.4923 -47.6984 0.0200 14.1769 6.5423 3 2 1921  
2748 2749 137 -0.1534 -3.7976 -21.1164 -0.2172 -3.8101 -21.3579 0.0200 14.1770 7.5559 3 2 137  
13632 13633 729 -5.4179 0.1845 -19.7049 -5.6422 0.2649 -19.6293 0.0200 14.1771 13.3122 3 2 729  
7005 7006 366 -2.1580 3.9434 -21.3574 -2.1378 3.7073 -21.4368 0.0200 14.1772 7.3174 3 2 366  
29117 29118 1624 -0.2365 -2.4153 -43.3855 -0.1006 -2.2990 -43.2109 0.0200 14.1781 6.7136 3 2 1624  
29340 29341 1641 3.4541 -1.3145 -46.7206 3.5687 -1.2805 -46.9402 0.0400 14.1789 12.2299 2 2 1641  
42104 42105 2638 2.8472 6.4554 -11.7937 3.0326 6.5269 -11.6420 0.0200 14.1789 6.7128 3 2 2638  
29719 29921 1674 -6.2141 -4.7630 -43.6162 -6.4051 -4.8472 -43.7537 0.0200 14.1796 5.9486 3 2 1674  
19149 19150 1037 -0.5321 -3.2134 -32.7321 -0.5454 -2.9641 -32.7181 0.0200 14.1798 7.3148 3 2 1037  
16008 16009 860 -5.9999 -2.1957 -30.4298 -6.0682 -2.0669 -30.6330 0.0200 14.1800 8.1108 3 2 860  
2156 2157 106 -1.7386 -5.2901 -16.8287 -1.7553 -5.5239 -16.9158 0.0200 14.1800 6.3778 3 2 106  
23739 24018 1318 2.6533 -5.9295 -39.3406 2.6485 -6.1726 -39.3989 0.0200 14.1805 5.9477 3 2 1318  
23085 23086 1264 -0.8188 -0.1069 -38.5178 -0.7158 -0.3347 -38.5115 0.0200 14.1810 6.2253 3 2 1264  
10148 10543 559 -3.3661 0.0560 -26.6435 -3.1646 0.1195 -26.7771 0.0200 14.1811 5.9471 3 2 559  
24411 24412 1341 -8.3552 -5.5331 -30.4842 -8.3322 -5.7318 -30.3342 0.0200 14.1814 7.8149 3 2 1341  
3985 3986 203 11.9924 -0.8479 -16.6378 12.2232 -0.9058 -16.5612 0.0200 14.1816 7.3130 3 2 203  
17089 17090 921 3.1066 -1.3011 -31.1923 2.9202 -1.1423 -31.1418 0.0200 14.1824 7.3122 3 2 921  
18978 18979 1028 -2.8541 -3.5276 -26.8377 -2.9175 -3.4231 -26.6196 0.0200 14.1824 11.5740 3 2 1028  
4818 4819 250 6.4351 -5.9917 -23.5580 6.3884 -5.9160 -23.7917 0.0400 14.1825 18.6617 2 2 250  
16576 16577 892 3.3543 -8.2908 -28.3382 3.3566 -8.0734 -28.2147 0.0200 14.1828 6.8941 3 2 892  
20678 20679 1125 -0.5397 5.2458 -33.0949 -0.3082 5.3386 -33.0785 0.0200 14.1829 6.3750 3 2 1125  
13253 13254 707 2.2171 -12.5801 -21.5061 2.1770 -12.8269 -21.5062 0.0200 14.1839 9.2819 3 2 707  
31282 31283 1761 4.2835 -4.0114 -41.4332 4.4469 -4.1950 -41.4792 0.0200 14.1840 8.4405 3 2 1761  
31302 31303 1762 0.2724 -1.4795 -43.7141 0.1038 -1.4648 -43.8981 0.0200 14.1840 8.4405 3 2 1762  
9896 9897 523 -11.2027 -3.2493 -20.0797 -11.4374 -3.1634 -20.0739 0.0200 14.1841 8.4404 3 2 523  
28323 28324 1575 -6.6630 -1.0188 -41.7275 -6.8965 -0.9964 -41.6412 0.0200 14.1859 6.5333 3 2 1575  
13711 13712 733 0.7652 0.4596 -24.8140 1.0083 0.5169 -24.8234 0.0200 14.1860 11.5704 3 2 733  
13863 13864 741 0.1308 0.6197 -28.2482 0.2501 0.4739 -28.0839 0.0200 14.1863 7.5465 3 2 741  
4582 4583 235 3.4012 0.9696 -21.6396 3.4530 0.9439 -21.8828 0.0200 14.1865 7.8098 3 2 235  
34662 34663 1984 1.0027 -7.7194 -49.7671 1.0550 -7.9483 -49.6813 0.0200 14.1871 6.0763 3 2 1984  
18100 18101 978 -2.6644 7.4444 -28.7274 -2.5374 7.6595 -28.7180 0.0200 14.1875 8.1032 3 2 978  
10159 10160 540 -3.3371 -0.3985 -29.1454 -3.3549 -0.4083 -29.3443 0.0400 14.1881 17.5403 2 2 540  
9820 9821 519 -7.5174 -7.1609 -19.4748 -7.5661 -7.4054 -19.4560 0.0200 14.1884 10.5544 3 2 519  
36759 36760 2137 -2.6588 -2.7076 -56.1651 -2.8330 -2.6654 -56.3393 0.0400 14.1888 8.6851 2 2 2137  
37683 37684 2208 2.3956 -6.9935 -56.9011 2.4373 -7.1363 -57.1021 0.0400 14.1888 8.0312 2 2 2208  
32056 32057 1810 3.8802 -6.0540 -40.5000 3.8406 -5.8238 -40.4110 0.0200 14.1888 7.3058 3 2 1810  
8764 8765 461 -2.3700 -11.5220 -20.0637 -2.1710 -11.6707 -20.0361 0.0200 14.1892 7.5436 3 2 461  
9963 9964 527 -9.3868 -4.1499 -22.9139 -9.5905 -4.2947 -22.9202 0.0200 14.1900 6.0734 3 2 527  
20609 20610 1121 -2.1329 4.1414 -31.1128 -2.3331 4.2904 -31.1275 0.0200 14.1906 8.4340 3 2 1121  
6032 6033 316 -7.5595 -3.3107 -22.5637 -7.4962 -3.3098 -22.8055 0.0400 14.1909 18.4155 2 2 316  
31008 31009 1743 4.1655 -0.5384 -43.6896 4.3690 -0.5650 -43.8325 0.0200 14.1912 6.8857 3 2 1743  
42895 42896 2686 -0.2472 12.2698 -11.3030 -0.4009 12.4589 -11.3588 0.0200 14.1913 6.8856 3 2 2686  
13342 13343 712 3.4546 -11.1562 -25.0604 3.4464 -11.4059 -25.0501 0.0200 14.1918 6.5275 3 2 712  
12749 12750 679 -4.8635 -6.9939 -26.7303 -4.9173 -7.1947 -26.8691 0.0200 14.1921 7.8042 3 2 679  
17841 17842 966 -2.5583 8.2517 -31.5071 -2.5241 8.3426 -31.6819 0.0400 14.1922 15.7231 2 2 966  
22594 22595 1235 -5.4047 -3.2230 -35.6086 -5.4864 -3.3865 -35.7792 0.0200 14.1925 6.8844 3 2 1235  
7217 7631 400 0.8790 -8.1813 -21.1645 0.6423 -8.2582 -21.1886 0.0200 14.1926 5.9356 3 2 400  
43481 43482 2726 5.1109 18.5052 -7.3496 5.2664 18.6298 -7.5007 0.0200 14.1927 6.3652 3 2 2726  
43500 43501 2727 4.7459 18.5057 -6.1467 4.8561 18.5853 -5.9369 0.0200 14.1927 6.3652 3 2 2727  
461 914 39 -2.6716 -1.0832 -18.7691 -2.7445 -1.3186 -18.8116 0.0200 14.1928 5.9354 3 2 39  
8138 8139 427 1.6774 -0.3488 -21.4692 1.9254 -0.3186 -21.4792 0.0200 14.1931 8.8168 3 2 427  
7021 7022 367 -2.5688 6.7320 -19.9625 -2.6360 6.8371 -19.7458 0.0200 14.1931 6.6986 3 2 367  
11013 11014 584 2.3117 -12.7812 -18.5405 2.1733 -12.9863 -18.5761 0.0200 14.1932 9.2725 3 2 584  
21121 21122 1150 -2.4554 -9.3140 -32.9679 -2.6726 -9.2709 -33.0840 0.0200 14.1932 7.8030 3 2 1150  
43115 43116 2703 10.4047 14.2675 -8.7215 10.6255 14.2898 -8.8367 0.0400 14.1939 10.8143 2 2 2703  
13845 13846 740 -0.0389 1.0008 -28.9703 0.0276 0.8373 -29.1473 0.0200 14.1942 8.0966 3 2 740  
18668 18669 1010 -3.6887 7.4287 -29.0302 -3.8704 7.5945 -28.9860 0.0200 14.1944 6.3635 3 2 1010  
22610 22611 1236 -4.9335 -1.9949 -36.3086 -5.0384 -1.8075 -36.4365 0.0200 14.1945 6.3634 3 2 1236  
38492 38493 2274 1.0688 -5.7694 -58.4112 0.9024 -5.8414 -58.5834 0.0400 14.1947 7.3651 2 2 2274  
24901 24902 1370 7.4298 -6.0810 -35.3117 7.6776 -6.0656 -35.2824 0.0200 14.1949 6.6967 3 2 1370  
7488 7489 392 1.5637 -11.4246 -17.1017 1.6559 -11.6084 -17.2439 0.0200 14.1951 10.5477 3 2 392  
15430 15431 828 2.2251 -4.8893 -28.2820 2.1703 -4.9798 -28.5085 0.0200 14.1952 9.2705 3 2 828  
33414 33415 1899 -1.9413 -8.0256 -48.1087 -2.0395 -8.2543 -48.1318 0.0200 14.1953 6.6963 3 2 1899  
29888 29889 1672 -6.5149 -3.9547 -43.2710 -6.6601 -4.0196 -43.4638 0.0200 14.1964 6.8806 3 2 1672  
17830 18168 982 -3.6248 6.9009 -29.7196 -3.6386 7.0109 -29.4955 0.0200 14.1971 5.9311 3 2 982  
23485 23486 1287 1.2803 -11.9738 -29.3093 1.2650 -12.2215 -29.3389 0.0200 14.1971 8.0936 3 2 1287  
26004 26005 1438 2.0148 -1.1181 -43.9543 2.0086 -1.1532 -44.2018 0.0400 14.1981 13.3852 2 2 1438  
7963 7964 418 -0.3167 -2.5765 -18.5525 -0.2641 -2.8204 -18.5689 0.0200 14.1986 13.2908 3 2 418  
23932 23933 1313 3.3661 -2.6875 -36.8485 3.5271 -2.4977 -36.8252 0.0200 14.1986 8.4260 3 2 1313  
25316 25317 1395 0.7675 -1.5420 -38.2972 0.6235 -1.7447 -38.3229 0.0200 14.1989 7.5340 3 2 1395  
1496 1497 70 7.4495 -5.9586 -15.2780 7.4023 -6.1650 -15.1451 0.0200 14.1992 7.7971 3 2 70  
21139 21140 1151 -1.7007 -8.9808 -33.9381 -1.9245 -8.8811 -33.9879 0.0200 14.1993 7.2953 3 2 1151  
17646 17647 953 2.8640 -6.6455 -32.4545 3.0447 -6.7895 -32.3590 0.0200 14.1994 6.0640 3 2 953  
9948 9949 526 -8.2518 -3.1443 -22.8001 -8.1150 -2.9361 -22.8217 0.0200 14.1995 6.6922 3 2 526  
28536 28537 1591 6.0430 -0.8817 -42.6220 6.1585 -0.8873 -42.7852 0.0400 14.2000 12.5222 2 2 1591  
12982 13358 713 3.6340 -10.1947 -25.6233 3.5373 -9.9882 -25.7258 0.0200 14.2008 5.9274 3 2 713  
27474 27475 1524 -1.5039 0.6559 -41.0891 -1.3518 0.8528 -41.1134 0.0200 14.2011 7.2935 3 2 1524  
43248 43249 2709 7.9928 14.0583 -7.5059 8.1591 13.9918 -7.3314 0.0200 14.2014 6.0620 3 2 2709  
12092 12093 643 -7.3505 -2.7641 -23.2168 -7.5172 -2.5779 -23.2234 0.0200 14.2014 10.5414 3 2 643  
32073 32074 1811 3.4317 -7.4961 -40.6728 3.3125 -7.4372 -40.4611 0.0200 14.2016 6.8754 3 2 1811  
14646 14647 787 0.2851 -0.0004 -33.9730 0.2653 -0.0331 -34.2200 0.0400 14.2018 16.5132 2 2 787  
9932 9933 525 -8.3278 -2.3584 -22.9074 -8.2671 -2.3044 -23.1438 0.0200 14.2023 7.2923 3 2 525  
33359 33360 1896 -3.1495 -7.5630 -46.3534 -3.3568 -7.6994 -46.3835 0.0200 14.2027 7.5301 3 2 1896  
33379 33380 1897 -2.5681 -5.6123 -48.2257 -2.7222 -5.5905 -48.4213 0.0200 14.2027 7.5301 3 2 1897  
7582 7583 397 -1.2268 -7.4174 -18.7220 -1.4506 -7.3139 -18.7633 0.0200 14.2030 7.7933 3 2 397  
22095 22096 1206 -3.9922 -3.0704 -37.1441 -4.1296 -3.0889 -37.3521 0.0200 14.2032 7.5296 3 2 1206  
25563 25564 1412 -0.2908 -8.1700 -42.3481 -0.3051 -8.1978 -42.5457 0.0400 14.2035 13.5270 2 2 1412  
12993 12994 695 4.2215 -10.0428 -28.1383 4.2480 -10.0128 -28.3343 0.0400 14.2036 16.9018 2 2 695  
7036 7037 368 -2.2474 6.8845 -21.3108 -2.2813 6.9328 -21.5537 0.0200 14.2036 6.0598 3 2 368  
7228 7229 380 0.4031 -8.1567 -23.7008 0.3314 -8.1326 -23.8860 0.0400 14.2040 18.1676 2 2 380  
28940 28941 1616 -0.2798 -3.4356 -47.8265 -0.2560 -3.4370 -48.0754 0.0400 14.2059 12.3764 2 2 1616  
7449 7450 390 -3.2599 -6.5031 -12.8798 -3.4911 -6.4686 -12.7914 0.0200 14.2060 11.5504 3 2 390  
9381 9382 495 -7.0493 -4.8842 -21.7422 -7.0983 -5.1292 -21.7359 0.0200 14.2070 6.1993 3 2 495  
5059 5060 261 7.5596 -5.1460 -14.8638 7.8066 -5.1075 -14.8604 0.0200 14.2070 11.5495 3 2 261  
37001 37002 2155 0.7465 -5.9397 -57.2234 0.7336 -5.9854 -57.4177 0.0400 14.2071 8.5227 2 2 2155  
35158 35159 2021 -3.1751 1.2040 -51.2045 -3.2886 1.3404 -51.3806 0.0400 14.2073 9.6441 2 2 2021  
12798 12799 682 -6.1316 -4.7723 -27.8720 -6.3205 -4.6207 -27.8100 0.0200 14.2074 6.0560 3 2 682  
14961 14962 802 1.1240 1.1637 -30.1357 1.2313 1.3857 -30.0946 0.0200 14.2076 7.2870 3 2 802  
39179 39180 2335 2.5145 -5.4359 -60.2595 2.4287 -5.5216 -60.4781 0.0400 14.2084 6.6865 2 2 2335  
